"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","TO_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","TO_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
2022,"Levante","La Liga","Son","ESP","DF","27",1994,21.9,39,1.78,33,2,1,1,1,1,4,0.18,3,0,0,0,1,0,"https://fbref.com/en/players/037dbd30/Son"
2022,"Levante","La Liga","José Luis García Vayá","ESP","MF","22",1998,22.4,48,2.15,28,15,1,2,0,2,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/27dc1378/Jose-Luis-Garcia-Vaya"
2022,"Levante","La Liga","Rúben Vezo","POR","DF","27",1994,26.9,17,0.63,12,0,0,4,1,0,2,0.07,0,0,0,1,1,0,"https://fbref.com/en/players/c67cd65c/Ruben-Vezo"
2022,"Levante","La Liga","Nikola Vukčević","MNE","MF","29",1991,1.3,2,1.53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4442fbcd/Nikola-Vukcevic"
2022,"Leverkusen","Bundesliga","Amine Adli","MAR","FW,MF","21",2000,14,49,3.51,39,1,3,4,2,0,6,0.43,5,0,0,1,0,0,"https://fbref.com/en/players/dcfb17f4/Amine-Adli"
2022,"Leverkusen","Bundesliga","Lucas Alario","ARG","FW","28",1992,7.3,27,3.69,17,0,6,2,2,0,4,0.55,3,0,1,0,0,0,"https://fbref.com/en/players/834d0be5/Lucas-Alario"
2022,"Leverkusen","Bundesliga","Nadiem Amiri","GER","MF,FW","24",1996,4.1,7,1.71,5,1,0,0,1,0,1,0.24,0,0,0,0,1,0,"https://fbref.com/en/players/555d5edd/Nadiem-Amiri"
2022,"Leverkusen","Bundesliga","Robert Andrich","GER","MF","26",1994,20.2,38,1.88,27,0,2,5,3,1,6,0.3,3,0,0,3,0,0,"https://fbref.com/en/players/e0b113a7/Robert-Andrich"
2022,"Leverkusen","Bundesliga","Charles Aránguiz","CHI","MF","32",1989,17.5,41,2.34,35,3,1,1,1,0,6,0.34,5,0,1,0,0,0,"https://fbref.com/en/players/56413b1f/Charles-Aranguiz"
2022,"Leverkusen","Bundesliga","Sardar Azmoun","IRN","FW,MF","26",1995,4,13,3.26,12,0,0,1,0,0,1,0.25,1,0,0,0,0,0,"https://fbref.com/en/players/10549b49/Sardar-Azmoun"
2022,"Leverkusen","Bundesliga","Mitchel Bakker","NED","DF","21",2000,20.2,37,1.83,34,0,1,1,1,0,6,0.3,6,0,0,0,0,0,"https://fbref.com/en/players/a8567629/Mitchel-Bakker"
2022,"Leverkusen","Bundesliga","Julian Baumgartlinger","AUT","MF,FW","33",1988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/69374ff5/Julian-Baumgartlinger"
2022,"Leverkusen","Bundesliga","Karim Bellarabi","GER","FW,MF","31",1990,7.6,28,3.69,15,0,2,6,4,1,4,0.53,2,0,0,1,1,0,"https://fbref.com/en/players/bee0bab1/Karim-Bellarabi"
2022,"Leverkusen","Bundesliga","Iker Bravo","ESP","FW","16",2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/db8c8860/Iker-Bravo"
2022,"Leverkusen","Bundesliga","Kerem Demirbay","GER","MF","28",1993,22.8,71,3.12,30,33,2,2,3,1,10,0.44,7,2,0,0,1,0,"https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay"
2022,"Leverkusen","Bundesliga","Moussa Diaby","FRA","FW,MF","22",1999,30.7,115,3.75,90,8,11,3,2,1,24,0.78,19,0,3,1,1,0,"https://fbref.com/en/players/aeed5c06/Moussa-Diaby"
2022,"Leverkusen","Bundesliga","Timothy Fosu-Mensah","NED","DF","23",1998,1.6,2,1.24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a9142dc3/Timothy-Fosu-Mensah"
2022,"Leverkusen","Bundesliga","Jeremie Frimpong","NED","DF","20",2000,22.8,54,2.37,44,1,7,1,1,0,9,0.39,9,0,0,0,0,0,"https://fbref.com/en/players/74f2e748/Jeremie-Frimpong"
2022,"Leverkusen","Bundesliga","Lennart Grill","GER","GK","22",1999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/37998008/Lennart-Grill"
2022,"Leverkusen","Bundesliga","Piero Hincapié","ECU","DF","19",2002,19.5,17,0.87,16,0,0,1,0,0,4,0.21,3,0,0,1,0,0,"https://fbref.com/en/players/0c7a48f8/Piero-Hincapie"
2022,"Leverkusen","Bundesliga","Lukáš Hrádecký","FIN","GK","31",1989,32,4,0.12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ad3389d5/Lukas-Hradecky"
2022,"Leverkusen","Bundesliga","Odilon Kossonou","CIV","DF","20",2001,19.9,16,0.8,14,0,0,1,0,1,1,0.05,1,0,0,0,0,0,"https://fbref.com/en/players/1f3afdcb/Odilon-Kossonou"
2022,"Leverkusen","Bundesliga","Andrey Lunyov","RUS","GK","29",1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8a6ab963/Andrey-Lunyov"
2022,"Leverkusen","Bundesliga","Exequiel Palacios","ARG","MF","22",1998,12.2,26,2.14,24,0,1,0,0,1,4,0.33,4,0,0,0,0,0,"https://fbref.com/en/players/e82adcab/Exequiel-Palacios"
2022,"Leverkusen","Bundesliga","Paulinho","BRA","FW,MF","21",2000,13.5,51,3.77,33,4,3,5,5,1,8,0.59,5,0,2,1,0,0,"https://fbref.com/en/players/53070b63/Paulinho"
2022,"Leverkusen","Bundesliga","Joel Pohjanpalo","FIN","FW","26",1994,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ea003d07/Joel-Pohjanpalo"
2022,"Leverkusen","Bundesliga","Panagiotis Retsos","GRE","DF,FW","22",1998,0.4,1,2.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4bd00a50/Panagiotis-Retsos"
2022,"Leverkusen","Bundesliga","Patrik Schick","CZE","FW","25",1996,23.1,50,2.17,34,0,3,11,2,0,14,0.61,10,0,2,1,1,0,"https://fbref.com/en/players/5d4f7d61/Patrik-Schick"
2022,"Leverkusen","Bundesliga","Zidan Sertdemir","DEN","MF,FW","16",2005,0.2,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/eec1f7f4/Zidan-Sertdemir"
2022,"Leverkusen","Bundesliga","Daley Sinkgraven","NED","DF","26",1995,3.9,6,1.53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/73000a79/Daley-Sinkgraven"
2022,"Leverkusen","Bundesliga","Jonathan Tah","GER","DF","25",1996,32,23,0.72,20,0,0,3,0,0,3,0.09,2,0,0,1,0,0,"https://fbref.com/en/players/bd142efb/Jonathan-Tah"
2022,"Leverkusen","Bundesliga","Edmond Tapsoba","BFA","DF","22",1999,20.2,10,0.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a73c8f95/Edmond-Tapsoba"
2022,"Leverkusen","Bundesliga","Florian Wirtz","GER","MF,FW","18",2003,20.6,117,5.69,85,10,13,5,3,1,23,1.12,15,3,5,0,0,0,"https://fbref.com/en/players/e7fcf289/Florian-Wirtz"
2022,"Lille","Ligue 1","Benjamin André","FRA","MF","30",1990,30.6,56,1.83,46,2,2,3,1,2,5,0.16,4,0,0,1,0,0,"https://fbref.com/en/players/ef9c1c95/Benjamin-Andre"
2022,"Lille","Ligue 1","Jonathan Bamba","CIV","MF,FW","25",1996,27,89,3.3,47,25,9,3,4,1,7,0.26,5,0,1,1,0,0,"https://fbref.com/en/players/b2bd0f6c/Jonathan-Bamba"
2022,"Lille","Ligue 1","Hatem Ben Arfa","FRA","FW,MF","34",1987,3.5,13,3.73,9,2,1,1,0,0,2,0.57,1,0,1,0,0,0,"https://fbref.com/en/players/74dc806c/Hatem-Ben-Arfa"
2022,"Lille","Ligue 1","Sven Botman","NED","DF","21",2000,25,18,0.72,16,1,1,0,0,0,2,0.08,1,1,0,0,0,0,"https://fbref.com/en/players/ccce7025/Sven-Botman"
2022,"Lille","Ligue 1","Domagoj Bradarić","CRO","DF","21",1999,4.6,10,2.16,8,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric"
2022,"Lille","Ligue 1","Zeki Çelik","TUR","DF","24",1997,30,52,1.74,45,1,1,2,2,1,8,0.27,6,0,0,1,1,0,"https://fbref.com/en/players/31a62dc7/Zeki-Celik"
2022,"Lille","Ligue 1","Jonathan David","CAN","FW","21",2000,31.2,77,2.48,63,0,3,8,3,0,4,0.13,4,0,0,0,0,0,"https://fbref.com/en/players/ce50fd99/Jonathan-David"
2022,"Lille","Ligue 1","Tiago Djaló","POR","DF","21",2000,25.9,24,0.93,17,3,2,0,0,2,3,0.12,1,0,2,0,0,0,"https://fbref.com/en/players/b2336681/Tiago-Djalo"
2022,"Lille","Ligue 1","José Fonte","POR","DF","37",1983,38,31,0.82,27,1,0,2,0,1,5,0.13,4,0,0,1,0,0,"https://fbref.com/en/players/90f87966/Jose-Fonte"
2022,"Lille","Ligue 1","Angel Gomes","ENG","MF,FW","20",2000,10.6,28,2.64,23,1,1,0,3,0,3,0.28,2,0,1,0,0,0,"https://fbref.com/en/players/645a3363/Angel-Gomes"
2022,"Lille","Ligue 1","Ivo Grbić","CRO","GK","25",1996,21,3,0.14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3f034750/Ivo-Grbic"
2022,"Lille","Ligue 1","Gabriel Gudmundsson","SWE","DF,MF","22",1999,14.9,27,1.81,19,1,4,2,1,0,1,0.07,1,0,0,0,0,0,"https://fbref.com/en/players/d5d22a58/Gabriel-Gudmundsson"
2022,"Lille","Ligue 1","Jonathan Ikone","FRA","MF,FW","23",1998,11.8,35,2.95,28,0,3,4,0,0,2,0.17,1,0,0,1,0,0,"https://fbref.com/en/players/42eaa028/Jonathan-Ikone"
2022,"Lille","Ligue 1","Léo Jardim","BRA","GK","26",1995,17,1,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f5dfc256/Leo-Jardim"
2022,"Lille","Ligue 1","Isaac Lihadji","FRA","MF,FW","19",2002,2.6,18,6.86,13,1,1,1,2,0,4,1.53,3,0,0,0,1,0,"https://fbref.com/en/players/57a46f3f/Isaac-Lihadji"
2022,"Lille","Ligue 1","Reinildo Mandava","MOZ","DF","27",1994,16.9,27,1.59,15,0,5,2,4,1,4,0.24,2,0,0,0,2,0,"https://fbref.com/en/players/c20bdcd7/Reinildo-Mandava"
2022,"Lille","Ligue 1","Cheikh Niasse","SEN","FW,MF","21",2000,0.5,1,2.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ff20acfe/Cheikh-Niasse"
2022,"Lille","Ligue 1","Amadou Onana","BEL","MF","19",2001,15.1,33,2.18,28,0,2,2,1,0,2,0.13,0,0,0,1,1,0,"https://fbref.com/en/players/828657ff/Amadou-Onana"
2022,"Lille","Ligue 1","Jérémy Pied","FRA","DF,FW","32",1989,0.1,1,6.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a634b9d2/Jeremy-Pied"
2022,"Lille","Ligue 1","Renato Sanches","POR","MF,FW","23",1997,18.3,88,4.79,69,11,5,2,0,1,10,0.54,7,3,0,0,0,0,"https://fbref.com/en/players/032f894e/Renato-Sanches"
2022,"Lille","Ligue 1","Timothy Weah","USA","MF,FW","21",2000,18,53,2.94,37,2,6,2,6,0,9,0.5,5,0,2,1,1,0,"https://fbref.com/en/players/8eec784d/Timothy-Weah"
2022,"Lille","Ligue 1","Xeka","POR","MF","26",1994,18,31,1.72,20,6,0,2,1,2,3,0.17,0,1,0,1,1,0,"https://fbref.com/en/players/f3600c02/Xeka"
2022,"Lille","Ligue 1","Yusuf Yazıcı","TUR","MF,FW","24",1997,5.7,19,3.41,7,9,1,1,0,1,1,0.18,0,1,0,0,0,0,"https://fbref.com/en/players/f5c8b425/Yusuf-Yazici"
2022,"Lille","Ligue 1","Burak Yılmaz","TUR","FW","36",1985,24.6,46,1.87,31,3,1,6,5,0,5,0.2,2,1,0,1,1,0,"https://fbref.com/en/players/165a2e40/Burak-Yilmaz"
2022,"Lille","Ligue 1","Leny Yoro","FRA","MF","15",2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6763f716/Leny-Yoro"
2022,"Lille","Ligue 1","Edon Zhegrova","KVX","MF,FW","22",1999,5.3,30,5.6,19,1,5,2,2,1,1,0.19,1,0,0,0,0,0,"https://fbref.com/en/players/34a88e3e/Edon-Zhegrova"
2022,"Liverpool","Premier League","Thiago Alcántara","ESP","MF","30",1991,17,67,3.93,57,0,1,7,1,1,6,0.35,6,0,0,0,0,0,"https://fbref.com/en/players/77e84962/Thiago-Alcantara"
2022,"Liverpool","Premier League","Trent Alexander-Arnold","ENG","DF","22",1998,31.7,160,5.05,96,53,3,7,1,0,18,0.57,13,4,0,1,0,0,"https://fbref.com/en/players/cd1acf9d/Trent-Alexander-Arnold"
2022,"Liverpool","Premier League","Alisson","BRA","GK","28",1992,36,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0,"https://fbref.com/en/players/7a2e46a8/Alisson"
2022,"Liverpool","Premier League","Luis Díaz","COL","FW","24",1997,10.6,60,5.64,41,0,11,6,1,1,4,0.38,3,0,0,1,0,0,"https://fbref.com/en/players/4a1a9578/Luis-Diaz"
2022,"Liverpool","Premier League","Harvey Elliott","ENG","MF","18",2003,3.8,25,6.52,18,1,0,4,2,0,2,0.52,2,0,0,0,0,0,"https://fbref.com/en/players/b9e1436c/Harvey-Elliott"
2022,"Liverpool","Premier League","Fabinho","BRA","MF","27",1993,25.7,53,2.06,42,0,0,3,6,2,5,0.19,3,0,0,2,0,0,"https://fbref.com/en/players/7f3b388c/Fabinho"
2022,"Liverpool","Premier League","Roberto Firmino","BRA","FW","29",1991,11,40,3.64,35,0,1,3,1,0,5,0.46,4,0,0,1,0,0,"https://fbref.com/en/players/4c370d81/Roberto-Firmino"
2022,"Liverpool","Premier League","Joe Gomez","ENG","DF","24",1997,3.7,7,1.9,6,0,0,0,1,0,2,0.54,2,0,0,0,0,0,"https://fbref.com/en/players/7a11550b/Joe-Gomez"
2022,"Liverpool","Premier League","Kaide Gordon","ENG","FW","16",2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/19a9cb70/Kaide-Gordon"
2022,"Liverpool","Premier League","Jordan Henderson","ENG","MF","31",1990,28.9,96,3.33,86,4,2,2,1,1,14,0.49,14,0,0,0,0,0,"https://fbref.com/en/players/935e6b8f/Jordan-Henderson"
2022,"Liverpool","Premier League","Curtis Jones","ENG","MF","20",2001,9.5,28,2.96,17,1,2,3,3,2,3,0.32,2,0,0,1,0,0,"https://fbref.com/en/players/4fb9c88f/Curtis-Jones"
2022,"Liverpool","Premier League","Diogo Jota","POR","FW","24",1996,26.3,98,3.73,63,0,12,9,13,1,13,0.49,7,0,2,2,2,0,"https://fbref.com/en/players/178ae8f8/Diogo-Jota"
2022,"Liverpool","Premier League","Naby Keïta","GUI","MF","26",1995,13,46,3.53,39,0,0,4,0,3,6,0.46,5,0,0,1,0,0,"https://fbref.com/en/players/f25c8e3a/Naby-Keita"
2022,"Liverpool","Premier League","Caoimhín Kelleher","IRL","GK","22",1998,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/62d7ef38/Caoimhin-Kelleher"
2022,"Liverpool","Premier League","Ibrahima Konaté","FRA","DF","22",1999,11,6,0.55,5,0,0,0,0,1,3,0.27,3,0,0,0,0,0,"https://fbref.com/en/players/5ed9b537/Ibrahima-Konate"
2022,"Liverpool","Premier League","Sadio Mané","SEN","FW","29",1992,31.3,114,3.64,79,0,8,17,10,0,13,0.41,7,0,1,4,1,0,"https://fbref.com/en/players/c691bfe2/Sadio-Mane"
2022,"Liverpool","Premier League","Joël Matip","CMR","DF","29",1991,31,42,1.35,33,0,0,8,1,0,9,0.29,7,0,0,1,1,0,"https://fbref.com/en/players/b217ef29/Joel-Matip"
2022,"Liverpool","Premier League","James Milner","ENG","MF,DF","35",1986,9.5,40,4.22,29,8,1,1,1,0,2,0.21,1,1,0,0,0,0,"https://fbref.com/en/players/2f90f6b8/James-Milner"
2022,"Liverpool","Premier League","Takumi Minamino","JPN","FW,MF","26",1995,2.1,8,3.87,6,0,0,0,1,1,1,0.48,1,0,0,0,0,0,"https://fbref.com/en/players/f833a830/Takumi-Minamino"
2022,"Liverpool","Premier League","Tyler Morton","ENG","MF","18",2002,0.7,1,1.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2bc28bb9/Tyler-Morton"
2022,"Liverpool","Premier League","Divock Origi","BEL","FW","26",1995,1.5,3,2.03,1,0,0,2,0,0,2,1.35,1,0,0,1,0,0,"https://fbref.com/en/players/43a166b4/Divock-Origi"
2022,"Liverpool","Premier League","Alex Oxlade-Chamberlain","ENG","MF,FW","27",1993,8.7,25,2.86,22,0,2,0,1,0,1,0.11,1,0,0,0,0,0,"https://fbref.com/en/players/38c7feef/Alex-Oxlade-Chamberlain"
2022,"Liverpool","Premier League","Andrew Robertson","SCO","DF","27",1994,28.2,112,3.97,81,24,1,2,3,1,17,0.6,14,3,0,0,0,0,"https://fbref.com/en/players/2e4f5f03/Andrew-Robertson"
2022,"Liverpool","Premier League","Mohamed Salah","EGY","FW","29",1992,30.7,141,4.59,104,0,17,18,2,0,25,0.81,17,0,5,2,1,0,"https://fbref.com/en/players/e342ad68/Mohamed-Salah"
2022,"Liverpool","Premier League","Kostas Tsimikas","GRE","DF","25",1996,9.7,42,4.31,26,13,1,2,0,0,3,0.31,2,1,0,0,0,0,"https://fbref.com/en/players/f315ca93/Kostas-Tsimikas"
2022,"Liverpool","Premier League","Virgil van Dijk","NED","DF","30",1991,34,31,0.91,22,1,0,6,0,2,6,0.18,4,0,0,2,0,0,"https://fbref.com/en/players/e06683ca/Virgil-van-Dijk"
2022,"Liverpool","Premier League","Neco Williams","WAL","DF","20",2001,0.1,2,22.5,1,0,1,0,0,0,2,22.5,1,0,1,0,0,0,"https://fbref.com/en/players/dd323728/Neco-Williams"
2022,"Lorient","Ligue 1","Laurent Abergel","FRA","MF","28",1993,32.8,83,2.53,67,2,3,1,7,3,9,0.27,8,0,0,0,1,0,"https://fbref.com/en/players/31626657/Laurent-Abergel"
2022,"Lorient","Ligue 1","Quentin Boisgard","FRA","MF,FW","24",1997,10.6,27,2.54,17,6,0,1,3,0,2,0.19,2,0,0,0,0,0,"https://fbref.com/en/players/f6496133/Quentin-Boisgard"
2022,"Lorient","Ligue 1","Redwan Bourles","FRA","MF,FW","18",2003,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5c7895a0/Redwan-Bourles"
2022,"Lorient","Ligue 1","Igor Carioca","BRA","DF","24",1996,17.5,31,1.77,25,1,1,2,1,1,2,0.11,2,0,0,0,0,0,"https://fbref.com/en/players/e3e32fbb/Igor-Carioca"
2022,"Lorient","Ligue 1","Stéphane Diarra","FRA","MF,FW","22",1998,5.8,31,5.32,16,2,3,6,3,1,3,0.52,0,0,0,1,2,0,"https://fbref.com/en/players/29939a1d/Stephane-Diarra"
2022,"Lorient","Ligue 1","Matthieu Dreyer","FRA","GK","32",1989,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fbf83734/Matthieu-Dreyer"
2022,"Lorient","Ligue 1","Thomas Fontaine","MAD","DF","30",1991,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9f90c06b/Thomas-Fontaine"
2022,"Lorient","Ligue 1","Adrian Grbić","AUT","FW,MF","24",1996,5.8,7,1.22,5,0,1,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4a987ffa/Adrian-Grbic"
2022,"Lorient","Ligue 1","Pierre-Yves Hamel","FRA","FW,MF","27",1994,0.3,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a99da9ec/Pierre-Yves-Hamel"
2022,"Lorient","Ligue 1","Jérôme Hergault","FRA","DF","35",1986,3.9,5,1.28,3,1,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a84f9a4b/Jerome-Hergault"
2022,"Lorient","Ligue 1","Bonke Innocent","NGA","MF","25",1996,9.7,10,1.03,7,0,0,0,1,2,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/546bb36e/Bonke-Innocent"
2022,"Lorient","Ligue 1","Moritz Jenz","GER","DF","22",1999,15.3,9,0.59,7,0,0,2,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ee644761/Moritz-Jenz"
2022,"Lorient","Ligue 1","Ibrahima Koné","MLI","FW","22",1999,8.1,27,3.32,17,0,3,3,3,1,3,0.37,2,0,1,0,0,0,"https://fbref.com/en/players/04bb2b06/Ibrahima-Kone"
2022,"Lorient","Ligue 1","Julien Laporte","FRA","DF","27",1993,32.1,12,0.37,11,1,0,0,0,0,1,0.03,1,0,0,0,0,0,"https://fbref.com/en/players/f066022d/Julien-Laporte"
2022,"Lorient","Ligue 1","Armand Lauriente","FRA","FW,MF","22",1998,27.5,99,3.6,57,5,12,16,6,3,8,0.29,4,0,2,2,0,0,"https://fbref.com/en/players/2d22cea7/Armand-Lauriente"
2022,"Lorient","Ligue 1","Théo Le Bris","FRA","MF","18",2002,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/afe39ca8/Theo-Le-Bris"
2022,"Lorient","Ligue 1","Enzo Le Fée","FRA","MF,FW","21",2000,24.4,101,4.14,59,24,5,3,6,4,8,0.33,4,1,1,0,2,0,"https://fbref.com/en/players/6f806d99/Enzo-Le-Fee"
2022,"Lorient","Ligue 1","Vincent Le Goff","FRA","DF","31",1989,34,69,2.03,57,6,2,2,1,1,5,0.15,4,0,0,1,0,0,"https://fbref.com/en/players/2321ea6e/Vincent-Le-Goff"
2022,"Lorient","Ligue 1","Fabien Lemoine","FRA","MF","34",1987,12.4,22,1.77,20,2,0,0,0,0,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/54d51e22/Fabien-Lemoine"
2022,"Lorient","Ligue 1","Samuel Loric","FRA","DF","21",2000,3,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9004f318/Samuel-Loric"
2022,"Lorient","Ligue 1","Houboulang Mendes","GNB","DF","23",1998,35.8,40,1.12,32,1,1,1,3,2,2,0.06,1,0,0,0,1,0,"https://fbref.com/en/players/1545cf15/Houboulang-Mendes"
2022,"Lorient","Ligue 1","Terem Moffi","NGA","FW","22",1999,30.1,68,2.25,51,1,9,3,4,0,10,0.33,6,0,3,0,1,0,"https://fbref.com/en/players/065dc209/Terem-Moffi"
2022,"Lorient","Ligue 1","Thomas Monconduit","FRA","MF","30",1991,25,67,2.68,45,10,2,4,3,3,3,0.12,2,1,0,0,0,0,"https://fbref.com/en/players/84d94b91/Thomas-Monconduit"
2022,"Lorient","Ligue 1","Jérémy Morel","MAD","DF","37",1984,6.7,4,0.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e97150c0/Jeremy-Morel"
2022,"Lorient","Ligue 1","Baptiste Mouazan","FRA","MF","19",2001,1.1,1,0.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/81ac108d/Baptiste-Mouazan"
2022,"Lorient","Ligue 1","Paul Nardi","FRA","GK","27",1994,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2d70dbe5/Paul-Nardi"
2022,"Lorient","Ligue 1","Dango Ouattara","BFA","MF,FW","19",2002,9,24,2.66,14,0,0,5,4,1,2,0.22,2,0,0,0,0,0,"https://fbref.com/en/players/2f9e4435/Dango-Ouattara"
2022,"Lorient","Ligue 1","Léo Pétrot","FRA","DF","24",1997,20.2,6,0.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/00638016/Leo-Petrot"
2022,"Lorient","Ligue 1","Sambou Soumano","SEN","FW,MF","20",2001,5,10,2.02,6,0,3,0,1,0,1,0.2,0,0,1,0,0,0,"https://fbref.com/en/players/7cc00776/Sambou-Soumano"
2022,"Lyon","Ligue 1","Houssem Aouar","ALG","MF,FW","23",1998,27.8,101,3.63,77,3,6,9,4,2,6,0.22,5,0,0,1,0,0,"https://fbref.com/en/players/a5db0bec/Houssem-Aouar"
2022,"Lyon","Ligue 1","Bradley Barcola","FRA","FW,MF","18",2002,2.9,11,3.74,9,0,1,1,0,0,2,0.68,2,0,0,0,0,0,"https://fbref.com/en/players/a0d55a09/Bradley-Barcola"
2022,"Lyon","Ligue 1","Jérôme Boateng","GER","DF","32",1988,18,23,1.28,20,1,0,2,0,0,3,0.17,3,0,0,0,0,0,"https://fbref.com/en/players/2db2fd7b/Jerome-Boateng"
2022,"Lyon","Ligue 1","Maxence Caqueret","FRA","MF","21",2000,25.9,63,2.43,53,5,3,1,1,0,5,0.19,5,0,0,0,0,0,"https://fbref.com/en/players/f81ef10d/Maxence-Caqueret"
2022,"Lyon","Ligue 1","Rayan Cherki","FRA","FW,MF","17",2003,4.9,22,4.5,14,6,2,0,0,0,1,0.2,0,1,0,0,0,0,"https://fbref.com/en/players/b34c63a5/Rayan-Cherki"
2022,"Lyon","Ligue 1","Maxwel Cornet","CIV","DF","24",1996,0.7,2,2.81,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/beb391dd/Maxwel-Cornet"
2022,"Lyon","Ligue 1","Damien Da Silva","FRA","DF","33",1988,12.5,9,0.72,5,0,0,3,0,1,1,0.08,1,0,0,0,0,0,"https://fbref.com/en/players/1ec7e1c5/Damien-Da-Silva"
2022,"Lyon","Ligue 1","Moussa Dembélé","FRA","FW","25",1996,24.5,63,2.57,41,0,7,6,7,2,15,0.61,7,0,2,3,3,0,"https://fbref.com/en/players/e7986081/Moussa-Dembele"
2022,"Lyon","Ligue 1","Jason Denayer","BEL","DF","26",1995,11.1,4,0.36,4,0,0,0,0,0,1,0.09,1,0,0,0,0,0,"https://fbref.com/en/players/47af88b8/Jason-Denayer"
2022,"Lyon","Ligue 1","Sinaly Diomande","CIV","DF","20",2001,6.4,4,0.62,3,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6de23ab0/Sinaly-Diomande"
2022,"Lyon","Ligue 1","Leo Dubois","FRA","DF","26",1994,19.4,45,2.32,34,6,0,3,1,1,5,0.26,3,0,0,1,1,0,"https://fbref.com/en/players/ff0ab48c/Leo-Dubois"
2022,"Lyon","Ligue 1","Romain Faivre","FRA","FW,MF","23",1998,9.9,52,5.27,28,17,3,1,2,1,5,0.51,2,1,1,1,0,0,"https://fbref.com/en/players/745ca0a3/Romain-Faivre"
2022,"Lyon","Ligue 1","Bruno Guimarães","BRA","MF","23",1997,18.2,83,4.57,69,2,3,0,7,2,9,0.5,8,0,0,0,1,0,"https://fbref.com/en/players/82518f62/Bruno-Guimaraes"
