"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","TO_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","TO_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
2019,"Cardiff City","Premier League","Sean Morrison","ENG","DF","27",1991,33.8,34,1.01,26,4,0,4,0,0,4,0.12,3,0,0,1,0,0,"https://fbref.com/en/players/09fec029/Sean-Morrison"
2019,"Cardiff City","Premier League","Josh Murphy","ENG","MF,FW","23",1995,20.2,55,2.72,28,4,4,8,11,0,2,0.1,2,0,0,0,0,0,"https://fbref.com/en/players/b30c7426/Josh-Murphy"
2019,"Cardiff City","Premier League","Oumar Niasse","SEN","FW","28",1990,10.3,21,2.03,12,0,5,2,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/af721f98/Oumar-Niasse"
2019,"Cardiff City","Premier League","Callum Paterson","SCO","FW,MF","23",1994,22.2,44,1.98,35,0,0,6,3,0,2,0.09,0,0,0,2,0,0,"https://fbref.com/en/players/d2583bce/Callum-Paterson"
2019,"Cardiff City","Premier League","Lee Peltier","ENG","DF","31",1986,17.2,12,0.7,9,2,0,0,1,0,1,0.06,0,1,0,0,0,0,"https://fbref.com/en/players/af341b88/Lee-Peltier"
2019,"Cardiff City","Premier League","Joe Ralls","ENG","MF","24",1993,21.8,61,2.8,28,26,1,4,1,1,2,0.09,0,2,0,0,0,0,"https://fbref.com/en/players/3730fcbc/Joe-Ralls"
2019,"Cardiff City","Premier League","Bobby Reid","JAM","FW,MF","25",1993,15.8,37,2.34,25,0,3,5,4,0,7,0.44,4,0,1,2,0,0,"https://fbref.com/en/players/0f7533cd/Bobby-Reid"
2019,"Cardiff City","Premier League","Jazz Richards","WAL","DF,MF","27",1991,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/afef14da/Jazz-Richards"
2019,"Cardiff City","Premier League","Danny Ward","ENG","FW","26",1991,4.9,15,3.04,11,1,0,1,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/cfb29823/Danny-Ward"
2019,"Cardiff City","Premier League","Kenneth Zohore","DEN","FW","24",1994,8.4,22,2.63,18,0,1,1,2,0,1,0.12,1,0,0,0,0,0,"https://fbref.com/en/players/5e508d0d/Kenneth-Zohore"
2019,"Celta Vigo","La Liga","Júnior Alonso","PAR","DF,MF","25",1993,6,6,1.01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b18a3023/Junior-Alonso"
2019,"Celta Vigo","La Liga","Sergio Álvarez","ESP","GK","31",1986,13,1,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8875b8c9/Sergio-Alvarez"
2019,"Celta Vigo","La Liga","Emmanuel Apeh","NGA","FW,MF","21",1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a230ebcc/Emmanuel-Apeh"
2019,"Celta Vigo","La Liga","Néstor Araujo","MEX","DF","26",1991,29.8,11,0.37,10,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/27a013f7/Nestor-Araujo"
2019,"Celta Vigo","La Liga","Iago Aspas","ESP","FW,MF","30",1987,25,113,4.52,91,4,8,5,4,1,15,0.6,12,0,2,0,1,0,"https://fbref.com/en/players/7dcf86f6/Iago-Aspas"
2019,"Celta Vigo","La Liga","Fran Beltrán","ESP","MF","19",1999,16.9,31,1.84,29,0,0,0,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ed5c5fa3/Fran-Beltran"
2019,"Celta Vigo","La Liga","Rubén Blanco","ESP","GK","23",1995,25,3,0.12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/967f34d3/Ruben-Blanco"
2019,"Celta Vigo","La Liga","Ryad Boudebouz","ALG","MF,FW","28",1990,8,32,4.02,26,2,3,1,0,0,4,0.5,4,0,0,0,0,0,"https://fbref.com/en/players/1001ae82/Ryad-Boudebouz"
2019,"Celta Vigo","La Liga","Sofiane Boufal","MAR","MF,FW","24",1993,23.2,116,5.01,54,9,32,7,13,1,13,0.56,7,0,1,1,4,0,"https://fbref.com/en/players/b0c71810/Sofiane-Boufal"
2019,"Celta Vigo","La Liga","Gustavo Cabral","ARG","DF","32",1985,21.1,15,0.71,11,0,0,3,0,1,3,0.14,2,0,0,1,0,0,"https://fbref.com/en/players/92b4a127/Gustavo-Cabral"
2019,"Celta Vigo","La Liga","David Costas","ESP","DF","23",1995,13,4,0.31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/545e2f01/David-Costas"
2019,"Celta Vigo","La Liga","Dennis Eckert","GER","FW","21",1997,2.4,6,2.51,4,0,0,1,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7f8fb807/Dennis-Eckert"
2019,"Celta Vigo","La Liga","Maxi Gómez","URU","FW","21",1996,32.9,77,2.34,54,0,4,8,11,0,12,0.36,8,0,0,2,2,0,"https://fbref.com/en/players/4c2e9442/Maxi-Gomez"
2019,"Celta Vigo","La Liga","Andrew Hjulsager","DEN","MF,FW","23",1995,4,11,2.76,10,1,0,0,0,0,3,0.75,3,0,0,0,0,0,"https://fbref.com/en/players/2ef16f06/Andrew-Hjulsager"
2019,"Celta Vigo","La Liga","Wesley Hoedt","NED","DF","24",1994,9.9,9,0.91,8,0,0,1,0,0,1,0.1,1,0,0,0,0,0,"https://fbref.com/en/players/875898c7/Wesley-Hoedt"
2019,"Celta Vigo","La Liga","Mathias Jensen","DEN","MF,FW","22",1996,2.6,4,1.53,3,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0f134faf/Mathias-Jensen"
2019,"Celta Vigo","La Liga","Jozabed","ESP","MF","27",1991,12.8,20,1.56,18,1,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9b337c7c/Jozabed"
2019,"Celta Vigo","La Liga","David Juncà","ESP","DF","24",1993,19.5,35,1.79,28,2,3,1,1,0,4,0.21,4,0,0,0,0,0,"https://fbref.com/en/players/de7d40d6/David-Junca"
2019,"Celta Vigo","La Liga","Stanislav Lobotka","SVK","MF","23",1994,27.7,58,2.1,47,0,4,1,6,0,6,0.22,5,0,0,1,0,0,"https://fbref.com/en/players/e1cbb531/Stanislav-Lobotka"
2019,"Celta Vigo","La Liga","Hugo Mallo","ESP","DF","27",1991,34.4,72,2.1,55,9,3,3,1,1,7,0.2,7,0,0,0,0,0,"https://fbref.com/en/players/cb574619/Hugo-Mallo"
2019,"Celta Vigo","La Liga","Róbert Mazáň","SVK","DF","24",1994,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/30672832/Robert-Mazan"
2019,"Celta Vigo","La Liga","Brais Méndez","ESP","MF,FW","21",1997,26.1,92,3.52,52,20,1,10,9,0,13,0.5,6,3,1,2,1,0,"https://fbref.com/en/players/c9e39d91/Brais-Mendez"
2019,"Celta Vigo","La Liga","Emre Mor","TUR","FW,MF","21",1997,4.1,6,1.46,6,0,0,0,0,0,1,0.24,1,0,0,0,0,0,"https://fbref.com/en/players/0c3f7197/Emre-Mor"
2019,"Celta Vigo","La Liga","Lucas Olaza","URU","DF","24",1994,10,14,1.4,12,0,1,0,0,1,2,0.2,2,0,0,0,0,0,"https://fbref.com/en/players/4cee5954/Lucas-Olaza"
2019,"Celta Vigo","La Liga","Facundo Roncaglia","ARG","DF","31",1987,11.9,4,0.34,1,3,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/51e3954c/Facundo-Roncaglia"
2019,"Celta Vigo","La Liga","Pione Sisto","DEN","FW,MF","23",1995,9.4,31,3.31,23,3,1,1,3,0,3,0.32,2,0,1,0,0,0,"https://fbref.com/en/players/fd9c4805/Pione-Sisto"
2019,"Celta Vigo","La Liga","Kevin Vázquez","ESP","DF","25",1993,2.4,3,1.23,3,0,0,0,0,0,1,0.41,1,0,0,0,0,0,"https://fbref.com/en/players/ee923664/Kevin-Vazquez"
2019,"Celta Vigo","La Liga","Okay Yokuşlu","TUR","MF","24",1994,24.4,38,1.56,30,0,3,0,3,2,1,0.04,1,0,0,0,0,0,"https://fbref.com/en/players/e49ce451/Okay-Yokuslu"
2019,"Chelsea","Premier League","Marcos Alonso","ESP","DF","27",1990,30.7,66,2.15,55,1,0,5,4,1,10,0.33,6,0,0,2,2,0,"https://fbref.com/en/players/f4290206/Marcos-Alonso"
2019,"Chelsea","Premier League","Kepa Arrizabalaga","ESP","GK","23",1994,36,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga"
2019,"Chelsea","Premier League","César Azpilicueta","ESP","DF","28",1989,37.8,67,1.77,60,2,1,1,2,1,10,0.26,9,0,0,0,1,0,"https://fbref.com/en/players/53cad200/Cesar-Azpilicueta"
2019,"Chelsea","Premier League","Ross Barkley","ENG","MF","24",1993,13.8,55,3.98,43,0,3,4,2,3,9,0.65,7,0,0,1,0,1,"https://fbref.com/en/players/3a24769f/Ross-Barkley"
2019,"Chelsea","Premier League","Willy Caballero","ARG","GK","36",1981,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a179d516/Willy-Caballero"
2019,"Chelsea","Premier League","Gary Cahill","ENG","DF","32",1985,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7914b9fe/Gary-Cahill"
2019,"Chelsea","Premier League","Andreas Christensen","DEN","DF","22",1996,6.9,3,0.44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1cb49278/Andreas-Christensen"
2019,"Chelsea","Premier League","Cesc Fàbregas","ESP","MF","31",1987,2,8,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/33508c78/Cesc-Fabregas"
2019,"Chelsea","Premier League","Olivier Giroud","FRA","FW","31",1986,9.4,30,3.19,28,0,0,1,0,1,4,0.43,3,0,0,1,0,0,"https://fbref.com/en/players/16ceb862/Olivier-Giroud"
2019,"Chelsea","Premier League","Eden Hazard","BEL","FW","27",1991,32.5,221,6.8,143,17,28,7,24,2,33,1.02,17,3,10,1,2,0,"https://fbref.com/en/players/a39bb753/Eden-Hazard"
2019,"Chelsea","Premier League","Gonzalo Higuaín","ARG","FW","30",1987,12.1,33,2.74,29,0,1,3,0,0,4,0.33,4,0,0,0,0,0,"https://fbref.com/en/players/8a08491a/Gonzalo-Higuain"
2019,"Chelsea","Premier League","Callum Hudson-Odoi","ENG","FW","17",2000,4.4,15,3.44,13,0,1,1,0,0,2,0.46,1,0,1,0,0,0,"https://fbref.com/en/players/15f3ec41/Callum-Hudson-Odoi"
2019,"Chelsea","Premier League","Jorginho","ITA","MF","26",1991,35.1,73,2.08,70,0,0,0,1,2,5,0.14,5,0,0,0,0,0,"https://fbref.com/en/players/45db685d/Jorginho"
2019,"Chelsea","Premier League","N'Golo Kanté","FRA","MF","27",1991,34.4,94,2.74,89,1,0,1,1,2,5,0.15,5,0,0,0,0,0,"https://fbref.com/en/players/b9fbae28/NGolo-Kante"
2019,"Chelsea","Premier League","Mateo Kovačić","CRO","MF","24",1994,19.3,64,3.32,50,1,5,3,4,1,4,0.21,4,0,0,0,0,0,"https://fbref.com/en/players/79c0821a/Mateo-Kovacic"
2019,"Chelsea","Premier League","Ruben Loftus-Cheek","ENG","MF,FW","22",1996,11.1,49,4.42,37,0,6,2,2,2,5,0.45,5,0,0,0,0,0,"https://fbref.com/en/players/e97fd090/Ruben-Loftus-Cheek"
2019,"Chelsea","Premier League","David Luiz","BRA","DF","31",1987,36,45,1.25,40,0,0,4,1,0,2,0.06,2,0,0,0,0,0,"https://fbref.com/en/players/c0e27d1a/David-Luiz"
2019,"Chelsea","Premier League","Álvaro Morata","ESP","FW","25",1992,10.5,29,2.77,23,0,2,1,3,0,1,0.1,1,0,0,0,0,0,"https://fbref.com/en/players/129af0db/Alvaro-Morata"
2019,"Chelsea","Premier League","Victor Moses","NGA","FW","27",1990,0.3,2,6.43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e726e11e/Victor-Moses"
2019,"Chelsea","Premier League","Emerson Palmieri","ITA","DF","23",1994,7.4,16,2.17,14,0,1,0,0,1,1,0.14,1,0,0,0,0,0,"https://fbref.com/en/players/e0bc6fdc/Emerson-Palmieri"
2019,"Chelsea","Premier League","Pedro","ESP","FW","31",1987,19.8,81,4.1,68,1,7,2,1,2,8,0.4,6,0,2,0,0,0,"https://fbref.com/en/players/3ca7254a/Pedro"
2019,"Chelsea","Premier League","Antonio Rüdiger","GER","DF","25",1993,31.9,32,1,26,0,0,5,0,1,3,0.09,1,0,0,2,0,0,"https://fbref.com/en/players/18b896d6/Antonio-Rudiger"
2019,"Chelsea","Premier League","Willian","BRA","FW","29",1988,23.3,144,6.18,88,35,6,5,8,2,8,0.34,5,2,0,0,1,0,"https://fbref.com/en/players/8b9ebd03/Willian"
2019,"Chelsea","Premier League","Davide Zappacosta","ITA","DF","26",1992,1.4,3,2.11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7fe90ccd/Davide-Zappacosta"
2019,"Chievo","Serie A","Marco Andreolli","ITA","DF","32",1986,7.2,2,0.28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/13d820de/Marco-Andreolli"
2019,"Chievo","Serie A","Mauro Antonio Burruchaga","ARG","MF","20",1998,0.6,1,1.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0830a4f9/Mauro-Antonio-Burruchaga"
2019,"Chievo","Serie A","Mattia Bani","ITA","DF","24",1993,29,14,0.48,12,0,0,1,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0821331c/Mattia-Bani"
2019,"Chievo","Serie A","Federico Barba","ITA","DF","24",1993,27.6,25,0.91,19,2,1,2,0,1,1,0.04,1,0,0,0,0,0,"https://fbref.com/en/players/c010b898/Federico-Barba"
2019,"Chievo","Serie A","Valter Birsa","SVN","MF,FW","31",1986,12.2,49,4.01,33,10,3,2,1,0,4,0.33,3,1,0,0,0,0,"https://fbref.com/en/players/455a2b79/Valter-Birsa"
2019,"Chievo","Serie A","Fabrizio Cacciatore","ITA","DF","31",1986,5.5,17,3.07,13,1,1,0,2,0,1,0.18,1,0,0,0,0,0,"https://fbref.com/en/players/00b0bb87/Fabrizio-Cacciatore"
2019,"Chievo","Serie A","Boštjan Cesar","SVN","DF","36",1982,12,3,0.25,2,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c1d18f10/Bostjan-Cesar"
2019,"Chievo","Serie A","Fabio Depaoli","ITA","DF","21",1997,27.4,57,2.08,47,5,0,3,2,0,4,0.15,4,0,0,0,0,0,"https://fbref.com/en/players/d97f2e8d/Fabio-Depaoli"
2019,"Chievo","Serie A","Assane Dioussé","SEN","MF","20",1997,9.9,14,1.41,10,1,2,1,0,0,1,0.1,1,0,0,0,0,0,"https://fbref.com/en/players/7f622eef/Assane-Diousse"
2019,"Chievo","Serie A","Nicolas Frey","FRA","DF","34",1984,2.5,3,1.19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6378443d/Nicolas-Frey"
2019,"Chievo","Serie A","Emanuele Giaccherini","ITA","MF,FW","33",1985,22.3,94,4.21,57,26,2,4,5,0,6,0.27,2,2,0,1,1,0,"https://fbref.com/en/players/1c50f354/Emanuele-Giaccherini"
2019,"Chievo","Serie A","Sergej Grubac","MNE","FW","18",2000,1.7,1,0.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a1bedc05/Sergej-Grubac"
2019,"Chievo","Serie A","Përparim Hetemaj","FIN","MF","31",1986,24,39,1.63,34,0,1,0,4,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/90b70194/Perparim-Hetemaj"
2019,"Chievo","Serie A","Paweł Jaroszyński","POL","DF","23",1994,15,25,1.67,19,4,1,0,1,0,1,0.07,1,0,0,0,0,0,"https://fbref.com/en/players/958a601f/Pawel-Jaroszynski"
2019,"Chievo","Serie A","Musa Juwara","GAM","FW","16",2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7737dee2/Musa-Juwara"
2019,"Chievo","Serie A","Ibrahim Karamoko","FRA","MF","17",2001,0.7,2,2.77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/550985aa/Ibrahim-Karamoko"
2019,"Chievo","Serie A","Sofian Kiyine","MAR","MF,DF","20",1997,9.1,25,2.76,16,1,5,1,1,1,2,0.22,0,1,0,1,0,0,"https://fbref.com/en/players/ce1806be/Sofian-Kiyine"
2019,"Chievo","Serie A","Mehdi Léris","ALG","MF,DF","20",1998,17.9,50,2.8,36,2,3,5,3,1,4,0.22,3,0,0,1,0,0,"https://fbref.com/en/players/7d3cbc67/Mehdi-Leris"
2019,"Chievo","Serie A","Riccardo Meggiorini","ITA","FW","32",1985,17.2,31,1.8,22,0,1,3,4,1,3,0.17,0,0,0,2,1,0,"https://fbref.com/en/players/2ec0f902/Riccardo-Meggiorini"
2019,"Chievo","Serie A","Angelo Ndrecka","ALB","DF","16",2001,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fcd20025/Angelo-Ndrecka"
2019,"Chievo","Serie A","Joel Obi","NGA","MF","27",1991,7.3,17,2.32,15,0,0,1,1,0,2,0.27,2,0,0,0,0,0,"https://fbref.com/en/players/614c38fb/Joel-Obi"
2019,"Chievo","Serie A","Sergio Pellissier","ITA","FW","39",1979,10.6,29,2.74,22,0,2,4,1,0,1,0.09,0,0,0,1,0,0,"https://fbref.com/en/players/878ee034/Sergio-Pellissier"
2019,"Chievo","Serie A","Lucas Piazon","BRA","MF,FW","24",1994,0.9,2,2.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f201798c/Lucas-Piazon"
2019,"Chievo","Serie A","Manuel Pucciarelli","ITA","FW","27",1991,3.4,3,0.89,2,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a1c7b425/Manuel-Pucciarelli"
2019,"Chievo","Serie A","Ivan Radovanović","SRB","MF","29",1988,19,29,1.53,26,1,1,1,0,0,1,0.05,1,0,0,0,0,0,"https://fbref.com/en/players/023937a9/Ivan-Radovanovic"
2019,"Chievo","Serie A","Nicola Rigoni","ITA","MF","27",1990,21.7,31,1.43,27,0,1,1,2,0,3,0.14,3,0,0,0,0,0,"https://fbref.com/en/players/e327bd76/Nicola-Rigoni"
2019,"Chievo","Serie A","Luca Rossettini","ITA","DF","33",1985,20.3,4,0.2,4,0,0,0,0,0,1,0.05,1,0,0,0,0,0,"https://fbref.com/en/players/47a500ae/Luca-Rossettini"
2019,"Chievo","Serie A","Ezequiel Schelotto","ITA","DF","29",1989,1.6,6,3.75,5,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a6e316c1/Ezequiel-Schelotto"
2019,"Chievo","Serie A","Andrea Seculin","ITA","GK","28",1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c4f573f4/Andrea-Seculin"
2019,"Chievo","Serie A","Adrian Šemper","CRO","GK","20",1998,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f02dde20/Adrian-Semper"
2019,"Chievo","Serie A","Stefano Sorrentino","ITA","GK","39",1979,31,4,0.13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/048877f5/Stefano-Sorrentino"
2019,"Chievo","Serie A","Mariusz Stępiński","POL","FW","23",1995,27.5,64,2.33,51,0,4,4,5,0,3,0.11,2,0,0,0,1,0,"https://fbref.com/en/players/7b536033/Mariusz-Stepinski"
2019,"Chievo","Serie A","Strahinja Tanasijević","SRB","DF,MF","21",1997,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/618ab91f/Strahinja-Tanasijevic"
2019,"Chievo","Serie A","Nenad Tomović","SRB","DF","30",1987,8.2,6,0.73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6aafdc27/Nenad-Tomovic"
2019,"Chievo","Serie A","Emanuel Vignato","ITA","MF,FW","17",2000,7.3,26,3.57,17,5,3,1,0,0,1,0.14,1,0,0,0,0,0,"https://fbref.com/en/players/ec5dae45/Emanuel-Vignato"
2019,"Chievo","Serie A","Filip Đorđević","SRB","FW","30",1987,7,13,1.85,7,0,2,3,0,1,1,0.14,1,0,0,0,0,0,"https://fbref.com/en/players/dfb933e0/Filip-Djordjevic"
2019,"Crystal Palace","Premier League","Patrick van Aanholt","NED","DF","27",1990,35.5,86,2.42,67,8,2,7,2,0,6,0.17,4,1,0,1,0,0,"https://fbref.com/en/players/5f09991f/Patrick-van-Aanholt"
2019,"Crystal Palace","Premier League","Jordan Ayew","GHA","FW","26",1991,13.1,33,2.51,21,0,1,5,4,2,5,0.38,3,0,0,1,0,1,"https://fbref.com/en/players/da052c14/Jordan-Ayew"
2019,"Crystal Palace","Premier League","Michy Batshuayi","BEL","FW","24",1993,8.3,21,2.52,10,0,4,6,1,0,3,0.36,1,0,0,2,0,0,"https://fbref.com/en/players/2973d8ff/Michy-Batshuayi"
2019,"Crystal Palace","Premier League","Christian Benteke","BEL","FW","27",1990,9,16,1.77,13,0,1,1,1,0,2,0.22,1,0,0,0,1,0,"https://fbref.com/en/players/ab070c55/Christian-Benteke"
2019,"Crystal Palace","Premier League","Scott Dann","ENG","DF","31",1987,7.4,5,0.68,2,0,0,3,0,0,1,0.14,0,0,0,1,0,0,"https://fbref.com/en/players/52105203/Scott-Dann"
2019,"Crystal Palace","Premier League","Luke Dreher","ENG","FW","19",1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d1c509d9/Luke-Dreher"
2019,"Crystal Palace","Premier League","Vicente Guaita","ESP","GK","31",1987,19.5,2,0.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ab13a5aa/Vicente-Guaita"
2019,"Crystal Palace","Premier League","Wayne Hennessey","WAL","GK","31",1987,17.5,5,0.29,3,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/76eca7e2/Wayne-Hennessey"
2019,"Crystal Palace","Premier League","Martin Kelly","ENG","DF","28",1990,12.3,7,0.57,4,2,0,0,0,1,1,0.08,0,1,0,0,0,0,"https://fbref.com/en/players/d7492450/Martin-Kelly"
2019,"Crystal Palace","Premier League","Cheikhou Kouyaté","SEN","MF","28",1989,21.1,34,1.61,23,0,1,6,2,2,2,0.09,1,0,0,0,1,0,"https://fbref.com/en/players/8d3c902d/Cheikhou-Kouyate"
2019,"Crystal Palace","Premier League","James McArthur","SCO","MF","30",1987,34,73,2.15,62,2,1,4,4,0,11,0.32,7,1,0,1,2,0,"https://fbref.com/en/players/cee31595/James-McArthur"
2019,"Crystal Palace","Premier League","Max Meyer","GER","MF","22",1995,15.7,50,3.18,39,1,2,4,4,0,3,0.19,2,0,0,0,1,0,"https://fbref.com/en/players/eba42d2b/Max-Meyer"
2019,"Crystal Palace","Premier League","Luka Milivojević","SRB","MF","27",1991,38,115,3.03,62,39,0,6,3,5,7,0.18,5,2,0,0,0,0,"https://fbref.com/en/players/2ce2508a/Luka-Milivojevic"
2019,"Crystal Palace","Premier League","Jason Puncheon","ENG","MF","32",1986,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fd3f57ce/Jason-Puncheon"
2019,"Crystal Palace","Premier League","Mamadou Sakho","FRA","DF","28",1990,26.8,18,0.67,15,2,1,0,0,0,1,0.04,1,0,0,0,0,0,"https://fbref.com/en/players/87935cf3/Mamadou-Sakho"
2019,"Crystal Palace","Premier League","Bakary Sako","MLI","FW","30",1988,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/381d7d54/Bakary-Sako"
2019,"Crystal Palace","Premier League","Jeffrey Schlupp","GHA","MF,FW","25",1992,18.6,26,1.4,22,0,1,1,2,0,3,0.16,1,0,1,0,1,0,"https://fbref.com/en/players/3312f911/Jeffrey-Schlupp"
2019,"Crystal Palace","Premier League","Pape Souaré","SEN","DF","28",1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/46b5375e/Pape-Souare"
2019,"Crystal Palace","Premier League","Julián Speroni","ARG","GK","39",1979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8e65a5e5/Julian-Speroni"
2019,"Crystal Palace","Premier League","Alexander Sørloth","NOR","FW","22",1995,2.1,7,3.41,6,0,0,0,1,0,1,0.49,1,0,0,0,0,0,"https://fbref.com/en/players/e92cd3f7/Alexander-Sorloth"
2019,"Crystal Palace","Premier League","James Tomkins","ENG","DF","29",1989,28.4,16,0.56,14,1,0,1,0,0,2,0.07,2,0,0,0,0,0,"https://fbref.com/en/players/e7ca0439/James-Tomkins"
2019,"Crystal Palace","Premier League","Andros Townsend","ENG","FW,MF","27",1991,33.4,145,4.34,107,8,14,5,9,2,11,0.33,9,0,0,1,1,0,"https://fbref.com/en/players/b28bbd58/Andros-Townsend"
2019,"Crystal Palace","Premier League","Aaron Wan-Bissaka","ENG","DF","20",1997,34.8,48,1.38,35,4,7,1,0,1,7,0.2,4,1,1,1,0,0,"https://fbref.com/en/players/9e525177/Aaron-Wan-Bissaka"
2019,"Crystal Palace","Premier League","Joel Ward","ENG","DF","28",1989,6.1,8,1.3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8a7ff278/Joel-Ward"
2019,"Crystal Palace","Premier League","Connor Wickham","ENG","FW,MF","25",1993,0.7,2,2.69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/41cc19c2/Connor-Wickham"
2019,"Crystal Palace","Premier League","Wilfried Zaha","CIV","FW","25",1992,33.7,143,4.24,93,0,20,12,17,1,20,0.59,9,0,5,0,6,0,"https://fbref.com/en/players/b2bc3b1f/Wilfried-Zaha"
2019,"Dijon","Ligue 1","Mehdi Abeid","ALG","MF","25",1992,22.5,41,1.82,30,4,4,1,1,1,2,0.09,2,0,0,0,0,0,"https://fbref.com/en/players/a4c3f7af/Mehdi-Abeid"
2019,"Dijon","Ligue 1","Nayef Aguerd","MAR","DF","22",1996,11.7,8,0.69,5,1,1,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/288e1e13/Nayef-Aguerd"
2019,"Dijon","Ligue 1","Rúnar Alex Rúnarsson","ISL","GK","23",1995,25,5,0.2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8fa8f8d2/Runar-Alex-Runarsson"
2019,"Dijon","Ligue 1","Bobby Allain","FRA","GK","26",1991,13,2,0.15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/8870154f/Bobby-Allain"
2019,"Dijon","Ligue 1","Mickaël Alphonse","GLP","DF","29",1989,6.3,16,2.52,13,2,1,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0a63446f/Mickael-Alphonse"
